City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Doka,SD,2021-04-28 21:40:19,13.5167,35.7667,92.26,19,97,16.69
295,Emba,KZ,2021-04-28 21:40:19,48.8264,58.1442,49.1,60,98,5.59
296,Tasiilaq,GL,2021-04-28 21:37:13,65.6145,-37.6368,32.0,93,90,2.3
297,Barcelos,PT,2021-04-28 21:40:03,41.5388,-8.6151,55.4,76,40,8.05
298,Tura,IN,2021-04-28 21:40:20,25.5198,90.2201,76.98,37,0,2.3
299,Byron Bay,AU,2021-04-28 21:35:40,-28.65,153.6167,59.0,100,75,7.58
300,Polovinnoye,RU,2021-04-28 21:40:20,54.7914,65.9864,47.95,59,97,10.02
301,Seoul,KR,2021-04-28 21:35:44,37.5683,126.9778,50.0,76,0,2.3
302,Shaunavon,CA,2021-04-28 21:40:21,49.6501,-108.4181,59.0,25,75,9.22
303,Opunake,NZ,2021-04-28 21:40:21,-39.4556,173.8583,50.0,67,42,4.0
304,Maceio,BR,2021-04-28 21:40:00,-9.6658,-35.7353,75.2,94,75,3.44
305,Lavrentiya,RU,2021-04-28 21:40:22,65.5833,-171.0,26.28,75,6,6.69
306,Manavalakurichi,IN,2021-04-28 21:40:22,8.1333,77.3,84.2,84,40,8.3
307,Zhongxing,CN,2021-04-28 21:40:22,33.7039,118.6792,55.22,63,8,12.39
308,Masvingo,ZW,2021-04-28 21:40:23,-20.0637,30.8277,63.12,56,42,6.15
309,Novovorontsovka,UA,2021-04-28 21:40:23,47.5004,33.9175,46.94,69,8,9.69
310,Bandarbeyla,SO,2021-04-28 21:37:47,9.4942,50.8122,83.25,78,23,4.79
311,Key West,US,2021-04-28 21:40:24,24.5557,-81.7826,82.4,65,1,17.27
312,Astoria,US,2021-04-28 21:40:24,46.1879,-123.8313,59.0,63,1,10.36
313,Juneau,US,2021-04-28 21:37:46,58.3019,-134.4197,44.6,70,90,9.22
314,Yerbogachen,RU,2021-04-28 21:40:24,61.2767,108.0108,22.1,86,11,3.44
315,Sedro-Woolley,US,2021-04-28 21:40:25,48.5039,-122.2361,64.4,59,20,5.75
316,Tecoanapa,MX,2021-04-28 21:40:25,16.5167,-98.75,86.23,56,45,11.63
317,Uhlove,UA,2021-04-28 21:40:26,44.8215,33.6045,48.99,67,57,4.12
318,Kapit,MY,2021-04-28 21:40:26,2.0167,112.9333,71.89,99,100,0.6
319,Gavrilov-Yam,RU,2021-04-28 21:40:27,57.3018,39.8533,37.4,93,75,4.47
320,Kyshtovka,RU,2021-04-28 21:40:27,56.555,76.6271,46.47,80,100,10.89
321,Mezen,RU,2021-04-28 21:39:57,65.8522,44.24,26.8,77,57,4.52
322,Chuy,UY,2021-04-28 21:37:54,-33.6971,-53.4616,57.67,82,4,3.09
323,Nishihara,JP,2021-04-28 21:39:07,26.1842,127.7558,73.4,83,75,19.57
324,Nacala,MZ,2021-04-28 21:40:28,-14.5428,40.6728,74.44,92,28,4.68
325,Izhma,RU,2021-04-28 21:40:28,65.0083,53.9113,30.92,96,99,4.88
326,Slovenska Bistrica,SI,2021-04-28 21:40:29,46.3928,15.5744,48.2,93,20,5.75
327,Cayenne,GF,2021-04-28 21:36:58,4.9333,-52.3333,79.0,94,75,8.05
328,Eydhafushi,MV,2021-04-28 21:37:44,5.1033,73.0708,83.75,73,14,9.69
329,Yelizovo,RU,2021-04-28 21:40:30,53.1873,158.3805,41.0,81,99,11.18
330,Sao Filipe,CV,2021-04-28 21:37:07,14.8961,-24.4956,73.62,74,19,10.25
331,Arlit,NE,2021-04-28 21:40:30,18.7369,7.3853,92.95,8,74,10.6
332,Sibu,MY,2021-04-28 21:40:31,2.3,111.8167,75.2,100,40,1.61
333,Santa Cruz De La Palma,ES,2021-04-28 21:40:31,28.6835,-17.7642,69.8,60,90,6.91
334,Fengkou,CN,2021-04-28 21:40:32,30.0833,113.2667,59.52,78,90,10.0
335,Berlevag,NO,2021-04-28 21:39:00,70.8578,29.0864,26.6,80,75,17.27
336,Ponta Delgada,PT,2021-04-28 21:36:41,37.7333,-25.6667,57.2,72,40,5.75
337,Pemangkat,ID,2021-04-28 21:40:32,1.1667,108.9667,75.31,87,82,4.74
338,Biala Podlaska,PL,2021-04-28 21:40:33,52.0324,23.1165,40.95,74,40,9.53
339,Okhotsk,RU,2021-04-28 21:40:33,59.3833,143.3,30.76,86,100,7.78
340,Sambava,MG,2021-04-28 21:40:34,-14.2667,50.1667,75.56,89,31,11.05
341,Russell,US,2021-04-28 21:40:34,32.3502,-85.1999,86.0,42,20,5.75
342,Sheltozero,RU,2021-04-28 21:40:34,61.3667,35.3667,29.01,84,64,5.39
343,Darnah,LY,2021-04-28 21:40:35,32.767,22.6367,81.73,19,61,27.16
344,Matveyev Kurgan,RU,2021-04-28 21:40:35,47.5645,38.8695,43.43,77,14,6.04
345,Port Antonio,JM,2021-04-28 21:40:36,18.18,-76.4612,82.99,74,75,16.11
346,Nizwa,OM,2021-04-28 21:40:36,22.9333,57.5333,82.31,27,99,3.36
347,Gizo,SB,2021-04-28 21:40:36,-8.103,156.8419,81.91,74,96,10.8
348,Geraldton,AU,2021-04-28 21:38:03,-28.7667,114.6,59.0,72,92,10.36
349,Wasilla,US,2021-04-28 21:40:37,61.5814,-149.4394,57.2,33,75,3.44
350,Lensk,RU,2021-04-28 21:36:56,60.7253,114.9278,20.82,87,40,3.13
351,Haimen,CN,2021-04-28 21:40:38,23.1935,116.6142,68.0,94,90,2.24
352,Gazli,UZ,2021-04-28 21:40:38,40.1333,63.45,78.39,17,16,7.43
353,Turukhansk,RU,2021-04-28 21:40:38,65.8167,87.9833,31.17,98,100,10.16
354,Kurchum,KZ,2021-04-28 21:40:39,48.5722,83.6542,56.48,50,75,6.15
355,Mbekenyera,TZ,2021-04-28 21:40:39,-10.0,38.9833,69.37,97,99,2.89
356,Esperance,AU,2021-04-28 21:36:57,-33.8667,121.9,69.8,30,100,19.57
357,Shuangyang,CN,2021-04-28 21:40:40,43.5242,125.6736,46.4,34,0,11.18
358,Bubaque,GW,2021-04-28 21:40:40,11.2833,-15.8333,77.77,71,38,17.78
359,Skive,DK,2021-04-28 21:40:41,56.5667,9.0333,45.0,70,46,5.75
360,Salina Cruz,MX,2021-04-28 21:40:41,16.1667,-95.2,86.29,67,100,17.78
361,Freeport,US,2021-04-28 21:40:42,40.6576,-73.5832,73.0,52,1,8.05
362,Ulaangom,MN,2021-04-28 21:40:42,49.9811,92.0667,44.73,56,64,2.53
363,Voi,KE,2021-04-28 21:40:43,-3.3945,38.563,71.46,93,22,5.39
364,Fomboni,KM,2021-04-28 21:40:43,-12.28,43.7425,82.51,75,0,9.66
365,Buraydah,SA,2021-04-28 21:38:17,26.326,43.975,77.0,50,30,4.61
366,Mount Gambier,AU,2021-04-28 21:40:44,-37.8333,140.7667,46.4,100,6,9.22
367,Rocky Mountain House,CA,2021-04-28 21:40:44,52.3668,-114.9188,57.2,33,94,3.44
368,Mount Isa,AU,2021-04-28 21:40:45,-20.7333,139.5,64.4,48,0,8.05
369,Hambantota,LK,2021-04-28 21:40:45,6.1241,81.1185,80.35,83,95,10.8
370,Hailey,US,2021-04-28 21:40:46,43.5196,-114.3153,60.8,31,1,9.22
371,Nago,JP,2021-04-28 21:40:46,26.5881,127.9761,73.4,83,90,13.8
372,Lorengau,PG,2021-04-28 21:40:47,-2.0226,147.2712,82.63,75,22,4.45
373,Beringovskiy,RU,2021-04-28 21:37:17,63.05,179.3167,28.54,76,5,6.6
374,Port Hedland,AU,2021-04-28 21:40:47,-20.3167,118.5667,66.2,52,2,4.61
375,Tateyama,JP,2021-04-28 21:40:48,34.9833,139.8667,62.6,88,75,12.66
376,Mankato,US,2021-04-28 21:38:11,44.1636,-93.9994,62.01,62,1,6.91
377,Rurrenabaque,BO,2021-04-28 21:40:48,-14.4413,-67.5278,77.0,73,75,5.75
378,Ryotsu,JP,2021-04-28 21:40:49,38.0833,138.4333,55.4,100,75,3.44
379,Werder,DE,2021-04-28 21:40:50,52.3787,12.934,53.01,55,63,7.14
380,Nouadhibou,MR,2021-04-28 21:40:50,20.931,-17.0347,66.2,88,1,13.8
381,Lata,PT,2021-04-28 21:40:36,40.1629,-8.3327,55.0,86,48,5.99
382,Ixtapa,MX,2021-04-28 21:38:46,20.7,-105.2,80.6,69,75,13.8
383,Marsa Matruh,EG,2021-04-28 21:40:51,31.3525,27.2453,66.2,82,0,6.91
384,Zyryanovsk,KZ,2021-04-28 21:40:51,49.7386,84.2719,49.75,75,60,3.47
385,Ponta Do Sol,PT,2021-04-28 21:38:08,32.6667,-17.1,60.01,78,70,1.01
386,Biak,ID,2021-04-28 21:40:52,-0.9131,122.8766,75.92,80,47,2.24
387,Katobu,ID,2021-04-28 21:40:52,-4.9408,122.5276,73.81,88,90,2.64
388,Ostersund,SE,2021-04-28 21:37:28,63.1792,14.6357,32.0,55,40,5.75
389,Waipawa,NZ,2021-04-28 21:40:53,-41.4122,175.5153,55.0,76,0,12.66
390,Matamoros,MX,2021-04-28 21:40:53,25.5333,-103.25,98.6,12,75,23.02
391,Saint-Georges,GD,2021-04-28 21:37:07,12.0564,-61.7485,82.4,78,20,23.02
392,Gannan,CN,2021-04-28 21:40:54,47.9147,123.5031,37.35,28,1,5.66
393,Los Aquijes,PE,2021-04-28 21:40:54,-14.0967,-75.6908,68.0,88,90,5.75
394,Witu,KE,2021-04-28 21:40:55,-2.3889,40.4382,78.04,87,6,5.3
395,Balabac,PH,2021-04-28 21:40:55,7.9868,117.0645,79.65,83,79,8.75
396,Khandyga,RU,2021-04-28 21:40:55,62.6667,135.6,31.53,99,100,1.05
397,Issoudun,FR,2021-04-28 21:40:56,47.0,1.8333,53.6,66,0,10.36
398,Maragogi,BR,2021-04-28 21:40:57,-9.0122,-35.2225,77.63,85,81,9.06
399,Yongan,CN,2021-04-28 21:40:57,39.6957,113.6871,40.24,77,100,7.34
400,Leeuwarden,NL,2021-04-28 21:40:57,53.2014,5.8086,48.0,71,90,13.8
401,Paujiles,HN,2021-04-28 21:40:58,15.1,-87.35,91.4,40,40,4.61
402,Cockburn Town,TC,2021-04-28 21:39:43,21.4612,-71.1419,82.4,65,40,17.27
403,Tezu,IN,2021-04-28 21:40:58,27.9167,96.1667,75.27,37,98,4.14
404,Zyryanka,RU,2021-04-28 21:40:59,65.75,150.85,28.35,92,100,9.01
405,Am Timan,TD,2021-04-28 21:40:59,11.0297,20.2827,87.46,40,57,9.08
406,Goderich,CA,2021-04-28 21:37:22,43.7501,-81.7165,42.8,93,99,9.22
407,Zhanaozen,KZ,2021-04-28 21:38:13,43.3,52.8,62.96,50,100,19.26
408,Atasu,KZ,2021-04-28 21:41:00,48.6814,71.6433,64.62,37,100,7.76
409,Saint-Philippe,RE,2021-04-28 21:37:08,-21.3585,55.7679,77.0,83,0,23.02
410,Gat,IL,2021-04-28 21:36:03,31.61,34.7642,66.99,79,0,7.31
411,Severobaykalsk,RU,2021-04-28 21:41:01,55.65,109.3167,17.04,75,3,5.46
412,Santa Rosa,PH,2021-04-28 21:41:01,14.3122,121.1114,79.0,78,20,3.44
413,Jeremie,HT,2021-04-28 21:41:01,18.65,-74.1167,80.42,68,32,5.35
414,San Julian,MX,2021-04-28 21:41:02,21.0167,-102.1667,91.0,50,97,17.65
415,Nelson Bay,AU,2021-04-28 21:41:02,-32.7167,152.15,55.99,100,54,6.91
416,Konevo,RU,2021-04-28 21:41:03,62.1215,39.3192,26.04,81,45,2.48
417,Touros,BR,2021-04-28 21:41:03,-5.1989,-35.4608,80.6,78,40,5.75
418,Prince Rupert,CA,2021-04-28 21:36:05,54.3161,-130.3201,50.0,87,90,5.75
419,Gamboma,CG,2021-04-28 21:40:56,-1.8764,15.8644,72.84,94,100,2.77
420,General Roca,AR,2021-04-28 21:41:04,-39.0333,-67.5833,69.8,64,0,4.76
421,Planeta Rica,CO,2021-04-28 21:36:35,8.4147,-75.5883,80.71,78,92,11.61
422,Trenggalek,ID,2021-04-28 21:41:05,-8.05,111.7167,72.34,85,75,0.87
423,Saint-Francois,FR,2021-04-28 21:41:06,46.4154,3.9054,50.0,93,0,3.44
424,Vardo,NO,2021-04-28 21:41:06,70.3705,31.1107,23.0,80,75,9.22
425,Edson,CA,2021-04-28 21:41:07,53.5835,-116.4356,53.6,43,75,11.5
426,South Yuba City,US,2021-04-28 21:41:07,39.1166,-121.6391,86.0,15,1,3.89
427,Ratnagiri,IN,2021-04-28 21:41:07,16.9833,73.3,80.76,76,1,4.38
428,Narsaq,GL,2021-04-28 21:37:47,60.9167,-46.05,44.6,61,56,16.11
429,Mudon,MM,2021-04-28 21:41:09,16.2578,97.7164,77.23,87,93,2.35
430,Tocopilla,CL,2021-04-28 21:38:49,-22.092,-70.1979,68.52,70,15,5.99
431,Paramonga,PE,2021-04-28 21:38:18,-10.6667,-77.8333,68.79,84,45,10.49
432,Sioux Lookout,CA,2021-04-28 21:41:09,50.1001,-91.917,62.6,27,75,6.91
433,Harlingen,US,2021-04-28 21:41:10,26.1906,-97.6961,93.2,52,75,36.82
434,Makasar,ID,2021-04-28 21:36:50,-5.14,119.4221,75.2,100,20,3.44
435,Lagoa,PT,2021-04-28 21:37:51,39.05,-27.9833,58.71,67,27,13.87
436,Taitung,TW,2021-04-28 21:41:10,22.7583,121.1444,75.7,80,89,6.08
437,San Angelo,US,2021-04-28 21:36:58,31.4638,-100.437,87.8,48,20,23.02
438,Borisoglebsk,RU,2021-04-28 21:41:11,51.3671,42.0849,39.0,62,17,5.26
439,Ramsey,US,2021-04-28 21:41:12,45.0333,-93.0835,62.01,48,1,8.05
440,Cidreira,BR,2021-04-28 21:37:10,-30.1811,-50.2056,65.32,80,77,9.66
441,Milkovo,RU,2021-04-28 21:41:12,54.7167,158.6167,33.8,94,100,3.18
442,Kabare,CD,2021-04-28 21:41:13,-2.4683,28.8242,61.07,98,100,2.64
443,Yambio,SS,2021-04-28 21:41:13,4.5721,28.3955,69.8,92,85,2.33
444,Dengfeng,CN,2021-04-28 21:41:14,34.4553,113.0281,57.02,41,29,5.84
445,Portland,US,2021-04-28 21:33:09,45.5234,-122.6762,73.0,37,75,4.61
446,Podgornoye,RU,2021-04-28 21:41:14,51.735,39.1496,35.6,75,0,3.56
447,Hamilton,US,2021-04-28 21:39:01,39.1834,-84.5333,78.8,57,20,6.91
448,Ahipara,NZ,2021-04-28 21:37:14,-35.1667,173.1667,61.95,57,17,10.16
449,Baft,IR,2021-04-28 21:41:15,29.234,56.6057,59.59,35,22,3.91
450,Asau,RO,2021-04-28 21:37:22,46.4333,26.4,42.01,64,100,1.86
451,Arkhangelskoye,RU,2021-04-28 21:41:15,55.8549,35.3287,30.34,92,44,5.48
452,Omsukchan,RU,2021-04-28 21:41:16,62.5333,155.8,27.09,57,100,2.06
453,Krasnozerskoye,RU,2021-04-28 21:41:16,53.9828,79.2374,42.57,90,84,8.75
454,Rafsanjan,IR,2021-04-28 21:41:17,30.4067,55.9939,72.16,24,58,9.13
455,Baykit,RU,2021-04-28 21:39:08,61.67,96.37,29.34,95,100,2.98
456,Zhigalovo,RU,2021-04-28 21:41:17,54.8097,105.1578,19.96,91,22,3.22
457,Porto Santo,PT,2021-04-28 21:41:18,33.072,-16.3415,60.8,72,20,5.75
458,Anadyr,RU,2021-04-28 21:41:18,64.75,177.4833,23.0,74,0,6.71
459,Pareora,NZ,2021-04-28 21:41:18,-44.4871,171.2132,51.01,95,18,4.09
460,Churapcha,RU,2021-04-28 21:41:19,62.0025,132.4325,23.47,94,91,3.11
461,Bairiki,KI,2021-04-28 21:39:53,1.3292,172.9752,84.2,74,75,8.05
462,Megion,RU,2021-04-28 21:41:20,61.0296,76.1136,37.4,70,0,4.47
463,Comodoro Rivadavia,AR,2021-04-28 21:36:23,-45.8667,-67.5,64.4,39,0,8.05
464,Nautla,MX,2021-04-28 21:41:20,20.2167,-96.7833,85.39,69,74,15.39
465,Gamba,GA,2021-04-28 21:41:21,-2.65,10.0,77.7,87,99,6.78
466,Aksarka,RU,2021-04-28 21:37:23,66.5606,67.7975,24.06,92,100,7.58
467,Senneterre,CA,2021-04-28 21:41:21,48.3835,-77.2328,57.2,30,90,9.22
468,Marrakesh,MA,2021-04-28 21:40:25,31.6315,-8.0083,66.2,55,75,8.05
469,Hornepayne,CA,2021-04-28 21:41:22,49.2138,-84.7705,56.03,47,96,3.56
470,Wewak,PG,2021-04-28 21:41:22,-3.5534,143.6268,79.39,80,90,6.06
471,Stolin,BY,2021-04-28 21:41:23,51.8912,26.846,38.57,72,12,7.23
472,Cap Malheureux,MU,2021-04-28 21:41:23,-19.9842,57.6142,75.99,92,100,3.0
473,Itarana,BR,2021-04-28 21:41:24,-19.8739,-40.8753,71.01,100,24,3.76
474,Lashio,MM,2021-04-28 21:41:24,22.9333,97.75,63.72,88,3,1.39
475,Amurzet,RU,2021-04-28 21:41:25,47.6967,131.0981,44.67,36,3,6.64
476,Itarema,BR,2021-04-28 21:41:25,-2.9248,-39.9167,78.91,85,87,12.46
477,Wonthaggi,AU,2021-04-28 21:41:25,-38.6044,145.5913,43.0,93,31,5.28
478,Palembang,ID,2021-04-28 21:41:26,-2.9167,104.7458,73.99,96,75,2.8
479,Kavieng,PG,2021-04-28 21:37:14,-2.5744,150.7967,82.83,73,93,4.29
480,Andenes,NO,2021-04-28 21:41:27,69.3143,16.1194,33.8,69,100,16.87
481,Sosua,DO,2021-04-28 21:41:27,19.7667,-70.5167,80.6,78,75,20.71
482,Kirkenaer,NO,2021-04-28 21:41:27,60.4564,12.0582,35.6,55,0,4.61
483,Weymouth,US,2021-04-28 21:41:28,42.2209,-70.9398,61.0,63,100,6.91
484,Yatou,CN,2021-04-28 21:41:28,37.15,122.3833,50.27,94,27,6.4
485,Shenjiamen,CN,2021-04-28 21:41:29,29.9576,122.298,61.07,91,100,6.6
486,Ailigandi,PA,2021-04-28 21:41:29,9.2333,-78.0167,80.6,74,99,8.1
487,Bambanglipuro,ID,2021-04-28 21:41:29,-7.95,110.2833,77.85,70,100,3.38
488,Estacion Coahuila,MX,2021-04-28 21:41:30,32.1939,-115.0017,87.01,10,1,18.41
489,Taylorville,US,2021-04-28 21:41:30,39.5489,-89.2945,70.0,87,100,1.99
490,Christchurch,NZ,2021-04-28 21:40:51,-43.5333,172.6333,60.01,81,7,2.3
491,Tias,ES,2021-04-28 21:41:31,28.9611,-13.645,66.2,72,20,3.44
492,Show Low,US,2021-04-28 21:41:31,34.2542,-110.0298,46.4,66,1,14.97
493,Aksehir,TR,2021-04-28 21:41:32,38.3575,31.4164,62.58,51,99,10.04
494,Ahuimanu,US,2021-04-28 21:38:38,21.4447,-157.8378,80.6,69,75,9.22
495,Deer Lake,CA,2021-04-28 21:41:32,49.1667,-57.4316,44.6,87,90,4.99
496,Palana,RU,2021-04-28 21:41:33,59.1167,159.9667,30.69,90,94,5.37
497,Plettenberg Bay,ZA,2021-04-28 21:41:33,-34.0527,23.3716,60.6,86,98,7.2
498,Tiznit,MA,2021-04-28 21:41:33,29.5833,-9.5,57.52,78,84,5.14
499,Praia Da Vitoria,PT,2021-04-28 21:41:34,38.7333,-27.0667,57.2,94,75,10.69
500,Paso De Los Toros,UY,2021-04-28 21:41:34,-32.8167,-56.5167,68.0,60,20,2.62
501,Fortuna,US,2021-04-28 21:41:35,40.5982,-124.1573,64.0,82,1,18.41
502,Jumla,NP,2021-04-28 21:41:35,29.2747,82.1838,47.53,71,35,5.35
503,Calvinia,ZA,2021-04-28 21:41:35,-31.4707,19.776,54.82,74,100,7.05
504,Brufut,GM,2021-04-28 21:41:36,13.3814,-16.7518,71.6,78,0,18.41
505,Sile,TR,2021-04-28 21:41:36,41.1754,29.6133,55.99,87,0,16.11
506,Atar,MR,2021-04-28 21:41:37,20.5169,-13.0499,87.89,17,93,11.12
507,Liberty,US,2021-04-28 21:41:37,31.8335,-81.5004,82.4,54,40,9.22
508,Alice Springs,AU,2021-04-28 21:41:37,-23.7,133.8833,42.8,70,0,5.75
509,Englehart,CA,2021-04-28 21:41:38,47.8169,-79.8664,59.0,25,1,11.5
510,Palmer,US,2021-04-28 21:41:38,42.1584,-72.3287,75.2,33,90,3.8
511,Port Moresby,PG,2021-04-28 21:41:39,-9.4431,147.1797,77.0,94,75,3.44
512,West Bay,KY,2021-04-28 21:41:39,19.3667,-81.4167,87.8,55,20,13.8
513,Chulym,RU,2021-04-28 21:41:40,55.0997,80.9572,41.7,90,99,7.52
514,Mpanda,TZ,2021-04-28 21:41:40,-6.3655,31.0409,66.25,93,71,0.89
515,Killybegs,IE,2021-04-28 21:41:41,54.6333,-8.45,46.4,71,0,11.5
516,Hegang,CN,2021-04-28 21:41:41,47.4,130.3667,43.12,32,12,4.9
517,Uige,AO,2021-04-28 21:41:42,-7.6087,15.0613,68.36,94,87,1.16
518,Komsomolskiy,UZ,2021-04-28 21:38:00,40.4272,71.7189,68.0,67,0,2.3
519,Honningsvag,NO,2021-04-28 21:41:42,70.9821,25.9704,28.4,74,90,11.5
520,Makakilo City,US,2021-04-28 21:41:43,21.3469,-158.0858,80.6,61,75,10.36
521,Basar,IN,2021-04-28 21:41:43,27.9833,94.6667,64.38,64,96,3.02
522,Peruibe,BR,2021-04-28 21:41:44,-24.32,-46.9983,67.66,87,84,4.7
523,Sherlovaya Gora,RU,2021-04-28 21:41:44,50.5667,116.25,23.31,76,70,17.74
524,Baiyin,CN,2021-04-28 21:41:44,36.5583,104.2081,41.0,56,0,4.47
525,San Borja,BO,2021-04-28 21:41:45,-14.8167,-66.85,69.78,76,99,2.33
526,Singaraja,ID,2021-04-28 21:41:45,-8.112,115.0882,77.58,75,21,2.28
527,Mildura,AU,2021-04-28 21:41:46,-34.2,142.15,41.0,81,0,5.77
528,Khuzdar,PK,2021-04-28 21:41:47,27.7384,66.6434,73.99,14,70,3.24
529,Souillac,MU,2021-04-28 21:41:47,-20.5167,57.5167,75.2,94,75,11.5
530,Safranbolu,TR,2021-04-28 21:41:47,41.2508,32.6942,58.55,70,100,1.68
531,Srandakan,ID,2021-04-28 21:41:48,-7.9386,110.2506,78.03,70,100,3.44
532,Vostok,RU,2021-04-28 21:41:48,46.4856,135.8833,40.01,72,7,5.61
533,Gemlik,TR,2021-04-28 21:41:49,40.4309,29.1597,57.2,82,40,6.91
534,Constitucion,CL,2021-04-28 21:37:42,-35.3333,-72.4167,59.77,73,44,9.71
535,Pochutla,MX,2021-04-28 21:40:24,15.7432,-96.4661,88.0,62,40,17.27
536,Mount Pleasant,US,2021-04-28 21:41:49,32.7941,-79.8626,78.01,65,20,10.36
537,Hervey Bay,AU,2021-04-28 21:41:50,-25.2986,152.8535,64.0,89,70,3.0
538,Fazalpur,PK,2021-04-28 21:41:51,32.1833,75.0667,79.16,28,33,6.49
539,Srednekolymsk,RU,2021-04-28 21:39:13,67.45,153.6833,28.11,92,90,6.17
540,Hay River,CA,2021-04-28 21:41:52,60.8156,-115.7999,26.6,59,95,11.5
541,Perbaungan,ID,2021-04-28 21:41:52,3.5679,98.956,75.76,92,100,2.35
542,Coquimbo,CL,2021-04-28 21:41:52,-29.9533,-71.3436,60.8,77,0,11.5
543,Poroshkovo,UA,2021-04-28 21:41:53,48.6683,22.7533,45.0,64,87,2.8
544,Hami,CN,2021-04-28 21:37:33,42.8,93.45,60.57,20,18,2.91
545,Diego De Almagro,CL,2021-04-28 21:41:54,-26.3667,-70.05,68.07,39,0,5.77
546,Amarillo,US,2021-04-28 21:37:47,35.222,-101.8313,66.99,48,90,20.71
547,Soria,ES,2021-04-28 21:41:54,41.6667,-2.6667,48.0,89,97,1.99
548,Biu,NG,2021-04-28 21:41:55,10.6129,12.1946,84.81,26,84,5.03
549,Sorland,NO,2021-04-28 21:41:55,67.667,12.6934,37.08,61,57,14.63
550,Bennington,US,2021-04-28 21:41:55,42.8781,-73.1968,66.2,55,90,5.75
551,Saint Anthony,US,2021-04-28 21:38:07,45.0205,-93.218,64.0,41,1,9.22
552,Mizdah,LY,2021-04-28 21:41:56,31.4451,12.9801,80.51,33,98,6.87
553,Cartagena,CO,2021-04-28 21:39:58,10.3997,-75.5144,82.4,94,75,6.91
554,Belle Fourche,US,2021-04-28 21:41:56,44.6714,-103.8522,64.99,29,40,18.41
555,Antsohihy,MG,2021-04-28 21:41:57,-14.8796,47.9875,72.97,90,3,5.88
556,Houma,US,2021-04-28 21:37:02,29.5958,-90.7195,84.99,67,34,11.01
557,Husavik,IS,2021-04-28 21:41:57,66.0449,-17.3389,37.4,56,20,9.22
558,Yulara,AU,2021-04-28 21:41:58,-25.2406,130.9889,51.8,54,0,8.05
559,Kargil,IN,2021-04-28 21:41:58,34.5667,76.1,32.77,50,38,4.12
560,Huarmey,PE,2021-04-28 21:41:59,-10.0681,-78.1522,70.32,81,27,9.33
561,Indian Head,US,2021-04-28 21:41:59,38.6001,-77.1622,86.0,37,1,3.44
562,Xam Nua,LA,2021-04-28 21:41:59,20.4197,104.0439,65.25,99,94,1.95
563,Scarborough,GB,2021-04-28 21:42:00,54.2797,-0.4044,39.99,80,9,1.99
564,Ketchikan,US,2021-04-28 21:42:00,55.3422,-131.6461,48.2,93,90,4.61
565,Birao,CF,2021-04-28 21:39:06,10.2849,22.7882,79.21,52,70,5.86
566,Matay,EG,2021-04-28 21:42:01,28.419,30.7792,75.52,16,0,8.37
567,Mirpur Mathelo,PK,2021-04-28 21:42:01,28.0227,69.5489,86.65,27,1,13.38
568,Naze,JP,2021-04-28 21:42:02,28.3667,129.4833,65.93,87,100,18.32
569,Kalga,RU,2021-04-28 21:42:02,50.9251,118.898,26.47,90,100,7.58
570,Kununurra,AU,2021-04-28 21:39:01,-15.7667,128.7333,77.0,94,40,3.44
571,Morondava,MG,2021-04-28 21:37:58,-20.2833,44.2833,78.69,75,0,7.87
572,Aitape,PG,2021-04-28 21:39:04,-3.1374,142.3475,79.59,80,100,4.29
573,Ballina,AU,2021-04-28 21:42:03,-28.8667,153.5667,59.0,100,75,5.88
574,Maues,BR,2021-04-28 21:42:03,-3.3836,-57.7186,74.35,94,100,2.1
575,Talara,PE,2021-04-28 21:42:04,-4.5772,-81.2719,77.0,65,0,16.11
576,Yugorsk,RU,2021-04-28 21:42:04,61.3133,63.3319,39.34,90,100,4.61
577,Bam,IR,2021-04-28 21:42:05,29.106,58.357,78.15,21,11,7.14
578,Lamar,US,2021-04-28 21:42:05,33.6668,-95.5836,81.0,74,90,6.91
579,Pyu,MM,2021-04-28 21:42:06,18.4833,96.4333,75.96,84,8,3.62
580,Sandy Bay,AU,2021-04-28 21:42:06,-42.913,147.3532,57.0,71,75,5.75
581,Rio Gallegos,AR,2021-04-28 21:41:33,-51.6226,-69.2181,48.2,49,20,27.63
582,Suslovo,RU,2021-04-28 21:42:07,56.2167,88.1167,40.57,86,96,12.8
583,Pandan,PH,2021-04-28 21:42:07,14.0453,124.1694,74.16,85,85,0.69
